SclId,Altitude,Cadence,Distance,Heartrate,Latitude,Longitude,Power,Time
MyFirstDevice,331.3999939,99,2.447,161,44.960836,-94.401087,314,2012-07-29T18:11:12Z
MyFirstDevice,331.3999939,103,2.456,161,44.960837,-94.401209,338,2012-07-29T18:11:13Z
MyFirstDevice,331.3999939,103,2.467,162,44.960838,-94.401353,338,2012-07-29T18:11:14Z
MyFirstDevice,331.3999939,103,2.475,162,44.96084,-94.401459,313,2012-07-29T18:11:15Z
MyFirstDevice,331.3999939,102,2.494,163,44.960842,-94.401707,340,2012-07-29T18:11:17Z
MyFirstDevice,331.3999939,102,2.503,163,44.960842,-94.401828,311,2012-07-29T18:11:18Z
MyFirstDevice,331.3999939,103,2.513,163,44.960843,-94.401952,353,2012-07-29T18:11:19Z
MyFirstDevice,331.3999939,107,2.523,163,44.960843,-94.402075,355,2012-07-29T18:11:20Z
MyFirstDevice,331.3999939,104,2.533,163,44.960843,-94.402207,424,2012-07-29T18:11:21Z
MyFirstDevice,331.3999939,104,2.542,163,44.960844,-94.402319,424,2012-07-29T18:11:22Z
MyFirstDevice,331.3999939,102,2.561,163,44.960846,-94.402559,415,2012-07-29T18:11:24Z
MyFirstDevice,331.3999939,102,2.57,163,44.960847,-94.402682,415,2012-07-29T18:11:25Z
MyFirstDevice,331.3999939,103,2.58,163,44.960848,-94.402802,462,2012-07-29T18:11:26Z
MyFirstDevice,331.3999939,102,2.589,162,44.96085,-94.402917,481,2012-07-29T18:11:27Z
MyFirstDevice,331.3999939,100,2.598,163,44.96085,-94.403031,548,2012-07-29T18:11:28Z
MyFirstDevice,331.3999939,95,2.607,163,44.960852,-94.403147,445,2012-07-29T18:11:29Z
MyFirstDevice,331.3999939,104,2.616,163,44.960853,-94.40326,462,2012-07-29T18:11:30Z
MyFirstDevice,331.3999939,104,2.625,163,44.960854,-94.40337,425,2012-07-29T18:11:31Z
MyFirstDevice,331.3999939,103,2.634,163,44.960856,-94.403479,463,2012-07-29T18:11:32Z
MyFirstDevice,331.3999939,102,2.642,163,44.960857,-94.403581,451,2012-07-29T18:11:33Z
MyFirstDevice,331.3999939,99,2.651,164,44.960858,-94.403686,501,2012-07-29T18:11:34Z
MyFirstDevice,331.3999939,99,2.659,164,44.960859,-94.403788,501,2012-07-29T18:11:35Z
MyFirstDevice,331.3999939,98,2.667,164,44.96086,-94.403891,520,2012-07-29T18:11:36Z
MyFirstDevice,331.3999939,99,2.675,165,44.96086,-94.403989,514,2012-07-29T18:11:37Z
MyFirstDevice,331.3999939,95,2.683,166,44.960859,-94.404092,456,2012-07-29T18:11:38Z
MyFirstDevice,331.3999939,96,2.691,166,44.960858,-94.404191,408,2012-07-29T18:11:39Z
MyFirstDevice,331.3999939,98,2.699,167,44.960857,-94.404296,414,2012-07-29T18:11:40Z
MyFirstDevice,331.6000061,96,2.707,167,44.960856,-94.404398,421,2012-07-29T18:11:41Z
MyFirstDevice,332,98,2.715,167,44.960857,-94.4045,467,2012-07-29T18:11:42Z
MyFirstDevice,332,99,2.724,167,44.960858,-94.404603,413,2012-07-29T18:11:43Z
MyFirstDevice,332.2000122,99,2.732,167,44.960859,-94.404708,413,2012-07-29T18:11:44Z
MyFirstDevice,332.3999939,96,2.74,168,44.960861,-94.404809,374,2012-07-29T18:11:45Z
MyFirstDevice,332.3999939,99,2.748,168,44.960862,-94.404919,386,2012-07-29T18:11:46Z
MyFirstDevice,332.3999939,98,2.756,169,44.960863,-94.405019,359,2012-07-29T18:11:47Z
MyFirstDevice,332.3999939,98,2.764,169,44.960863,-94.405122,359,2012-07-29T18:11:48Z
MyFirstDevice,332.6000061,98,2.772,169,44.960864,-94.405227,371,2012-07-29T18:11:49Z
MyFirstDevice,332.6000061,98,2.78,169,44.960864,-94.405329,371,2012-07-29T18:11:50Z
MyFirstDevice,333,100,2.788,169,44.960863,-94.405432,392,2012-07-29T18:11:51Z
MyFirstDevice,333,102,2.797,169,44.960864,-94.40554,426,2012-07-29T18:11:52Z
MyFirstDevice,333,100,2.805,169,44.960866,-94.405647,374,2012-07-29T18:11:53Z
MyFirstDevice,333.3999939,103,2.814,169,44.960868,-94.405768,407,2012-07-29T18:11:54Z
MyFirstDevice,333.3999939,104,2.823,169,44.960871,-94.405879,369,2012-07-29T18:11:55Z
MyFirstDevice,333.6000061,106,2.832,169,44.960873,-94.405989,388,2012-07-29T18:11:56Z
MyFirstDevice,334,104,2.84,169,44.960875,-94.406102,317,2012-07-29T18:11:57Z
MyFirstDevice,334.2000122,103,2.848,169,44.960876,-94.406207,361,2012-07-29T18:11:58Z
MyFirstDevice,334.3999939,103,2.857,169,44.960876,-94.406318,361,2012-07-29T18:11:59Z
MyFirstDevice,334.3999939,110,2.866,169,44.960878,-94.406436,370,2012-07-29T18:12:00Z
MyFirstDevice,334.3999939,110,2.875,169,44.960881,-94.40655,370,2012-07-29T18:12:01Z
MyFirstDevice,334.3999939,107,2.884,168,44.960886,-94.406666,402,2012-07-29T18:12:02Z
MyFirstDevice,334.6000061,110,2.893,168,44.960894,-94.406781,379,2012-07-29T18:12:03Z
MyFirstDevice,334.6000061,112,2.902,168,44.960906,-94.406902,357,2012-07-29T18:12:04Z
MyFirstDevice,335,112,2.912,168,44.960922,-94.407018,349,2012-07-29T18:12:05Z
MyFirstDevice,335,112,2.921,168,44.960942,-94.407134,334,2012-07-29T18:12:06Z
MyFirstDevice,335.2000122,115,2.931,168,44.960967,-94.407252,349,2012-07-29T18:12:07Z
MyFirstDevice,335.2000122,112,2.94,168,44.960997,-94.407363,322,2012-07-29T18:12:08Z
MyFirstDevice,335.2000122,112,2.949,169,44.961031,-94.407476,317,2012-07-29T18:12:09Z
MyFirstDevice,335.2000122,112,2.959,169,44.961069,-94.407585,317,2012-07-29T18:12:10Z
MyFirstDevice,335.3999939,114,2.968,169,44.96111,-94.407693,344,2012-07-29T18:12:11Z
MyFirstDevice,335.3999939,114,2.978,168,44.961156,-94.407799,344,2012-07-29T18:12:12Z
MyFirstDevice,335.3999939,117,2.987,169,44.961206,-94.407902,392,2012-07-29T18:12:13Z
MyFirstDevice,335.3999939,117,2.997,168,44.961261,-94.408002,369,2012-07-29T18:12:14Z
MyFirstDevice,335.3999939,119,3.007,168,44.961319,-94.408096,362,2012-07-29T18:12:15Z
MyFirstDevice,335.3999939,119,3.017,168,44.961383,-94.408191,328,2012-07-29T18:12:16Z
MyFirstDevice,335.3999939,123,3.027,168,44.96145,-94.408287,330,2012-07-29T18:12:17Z
MyFirstDevice,335.3999939,119,3.037,168,44.961518,-94.408379,318,2012-07-29T18:12:18Z
MyFirstDevice,335.3999939,119,3.047,168,44.961591,-94.408469,318,2012-07-29T18:12:19Z
MyFirstDevice,335.3999939,123,3.057,169,44.961664,-94.408551,331,2012-07-29T18:12:20Z
MyFirstDevice,335.3999939,123,3.068,169,44.961744,-94.40863,331,2012-07-29T18:12:21Z
MyFirstDevice,335.3999939,129,3.078,169,44.96183,-94.408704,350,2012-07-29T18:12:22Z
MyFirstDevice,335.3999939,136,3.089,169,44.961918,-94.408774,377,2012-07-29T18:12:23Z
MyFirstDevice,335.3999939,131,3.1,168,44.96201,-94.408842,365,2012-07-29T18:12:24Z
MyFirstDevice,335.3999939,141,3.111,168,44.962104,-94.408904,343,2012-07-29T18:12:25Z
MyFirstDevice,335.3999939,127,3.122,168,44.962204,-94.408962,351,2012-07-29T18:12:26Z
MyFirstDevice,335.3999939,114,3.134,168,44.962307,-94.409011,135,2012-07-29T18:12:27Z
MyFirstDevice,335.3999939,144,3.146,168,44.962413,-94.40905,224,2012-07-29T18:12:28Z
MyFirstDevice,335.3999939,144,3.158,168,44.962521,-94.409076,224,2012-07-29T18:12:29Z
MyFirstDevice,335.3999939,123,3.169,168,44.962633,-94.409092,306,2012-07-29T18:12:30Z
MyFirstDevice,335.3999939,134,3.181,168,44.962744,-94.409096,337,2012-07-29T18:12:31Z
MyFirstDevice,335.3999939,136,3.193,168,44.962859,-94.409093,320,2012-07-29T18:12:32Z
MyFirstDevice,335.2000122,147,3.206,169,44.962972,-94.409086,292,2012-07-29T18:12:33Z
MyFirstDevice,335,147,3.218,169,44.963089,-94.409079,292,2012-07-29T18:12:34Z
MyFirstDevice,334.6000061,121,3.23,169,44.963201,-94.409073,292,2012-07-29T18:12:35Z
MyFirstDevice,334.6000061,129,3.242,169,44.963313,-94.409072,306,2012-07-29T18:12:36Z
MyFirstDevice,334.3999939,129,3.255,169,44.963425,-94.409071,306,2012-07-29T18:12:37Z
MyFirstDevice,334.2000122,141,3.267,169,44.963535,-94.409072,368,2012-07-29T18:12:38Z
MyFirstDevice,334,141,3.28,169,44.963649,-94.409073,368,2012-07-29T18:12:39Z
MyFirstDevice,333.3999939,129,3.292,169,44.963763,-94.409073,317,2012-07-29T18:12:40Z
MyFirstDevice,333.3999939,136,3.305,169,44.963876,-94.409074,371,2012-07-29T18:12:41Z
MyFirstDevice,333.2000122,136,3.317,169,44.963991,-94.409074,371,2012-07-29T18:12:42Z
MyFirstDevice,333,139,3.33,169,44.9641,-94.409074,307,2012-07-29T18:12:43Z
MyFirstDevice,332.3999939,139,3.342,169,44.96421,-94.409073,307,2012-07-29T18:12:44Z
MyFirstDevice,332.2000122,131,3.355,169,44.964318,-94.409072,303,2012-07-29T18:12:45Z
MyFirstDevice,332,131,3.367,169,44.96443,-94.409071,352,2012-07-29T18:12:46Z
MyFirstDevice,331.3999939,131,3.379,169,44.964537,-94.409071,352,2012-07-29T18:12:47Z
MyFirstDevice,331.3999939,127,3.391,169,44.96464,-94.409071,393,2012-07-29T18:12:48Z
MyFirstDevice,331.2000122,134,3.403,169,44.964744,-94.409072,347,2012-07-29T18:12:49Z
MyFirstDevice,331,134,3.414,169,44.964844,-94.409074,347,2012-07-29T18:12:50Z
MyFirstDevice,330.6000061,134,3.426,169,44.964941,-94.409075,347,2012-07-29T18:12:51Z
MyFirstDevice,330.3999939,119,3.437,169,44.965042,-94.409077,337,2012-07-29T18:12:52Z
MyFirstDevice,330.3999939,121,3.449,169,44.965143,-94.409078,327,2012-07-29T18:12:53Z
MyFirstDevice,330.2000122,115,3.46,170,44.965245,-94.40908,317,2012-07-29T18:12:54Z
MyFirstDevice,330.2000122,119,3.471,170,44.965344,-94.409082,321,2012-07-29T18:12:55Z
MyFirstDevice,330,121,3.482,170,44.965445,-94.409085,324,2012-07-29T18:12:56Z
MyFirstDevice,330,112,3.493,169,44.965541,-94.409086,332,2012-07-29T18:12:57Z
MyFirstDevice,329.6000061,115,3.504,169,44.965633,-94.409088,332,2012-07-29T18:12:58Z
MyFirstDevice,329.6000061,109,3.514,169,44.96572,-94.409091,361,2012-07-29T18:12:59Z
MyFirstDevice,329.3999939,109,3.524,169,44.965804,-94.409094,361,2012-07-29T18:13:00Z
MyFirstDevice,329.3999939,103,3.534,169,44.965884,-94.409098,332,2012-07-29T18:13:01Z
MyFirstDevice,329.3999939,103,3.544,168,44.965964,-94.409103,332,2012-07-29T18:13:02Z
MyFirstDevice,329.3999939,106,3.553,169,44.966039,-94.40911,337,2012-07-29T18:13:03Z
MyFirstDevice,329.3999939,106,3.562,169,44.966117,-94.409115,337,2012-07-29T18:13:04Z
MyFirstDevice,329.3999939,103,3.571,168,44.966191,-94.40912,384,2012-07-29T18:13:05Z
MyFirstDevice,329.3999939,99,3.579,168,44.966265,-94.409126,381,2012-07-29T18:13:06Z
MyFirstDevice,329.3999939,102,3.587,168,44.966337,-94.409133,345,2012-07-29T18:13:07Z
MyFirstDevice,329.3999939,104,3.595,168,44.966409,-94.409143,395,2012-07-29T18:13:08Z
MyFirstDevice,329.2000122,104,3.603,167,44.966477,-94.409157,395,2012-07-29T18:13:09Z
MyFirstDevice,329.2000122,99,3.611,167,44.966544,-94.409177,422,2012-07-29T18:13:10Z
MyFirstDevice,329.3999939,96,3.618,167,44.966611,-94.4092,439,2012-07-29T18:13:11Z
MyFirstDevice,329.3999939,96,3.626,166,44.966672,-94.409226,439,2012-07-29T18:13:12Z
MyFirstDevice,329.6000061,96,3.633,166,44.966734,-94.409256,381,2012-07-29T18:13:13Z
MyFirstDevice,330,96,3.64,166,44.966795,-94.409286,381,2012-07-29T18:13:14Z
MyFirstDevice,330,95,3.647,166,44.966855,-94.409319,401,2012-07-29T18:13:15Z
MyFirstDevice,330.2000122,95,3.655,166,44.966912,-94.409356,378,2012-07-29T18:13:16Z
MyFirstDevice,330.2000122,95,3.662,166,44.966969,-94.409396,366,2012-07-29T18:13:17Z
MyFirstDevice,330.3999939,94,3.669,166,44.967026,-94.409438,363,2012-07-29T18:13:18Z
MyFirstDevice,330.3999939,94,3.676,166,44.967081,-94.409483,376,2012-07-29T18:13:19Z
MyFirstDevice,331,92,3.683,166,44.967135,-94.409529,390,2012-07-29T18:13:20Z
MyFirstDevice,331.2000122,92,3.69,166,44.96719,-94.409579,390,2012-07-29T18:13:21Z
MyFirstDevice,331.3999939,93,3.697,166,44.967243,-94.40963,334,2012-07-29T18:13:22Z
MyFirstDevice,331.3999939,93,3.704,166,44.967295,-94.409683,334,2012-07-29T18:13:23Z
MyFirstDevice,331.6000061,94,3.711,165,44.967347,-94.40974,339,2012-07-29T18:13:24Z
MyFirstDevice,332,94,3.719,166,44.967398,-94.409799,311,2012-07-29T18:13:25Z
MyFirstDevice,332,94,3.726,166,44.967448,-94.409861,316,2012-07-29T18:13:26Z
MyFirstDevice,332.2000122,95,3.733,166,44.967495,-94.409924,332,2012-07-29T18:13:27Z
MyFirstDevice,332.2000122,95,3.742,165,44.967551,-94.410005,332,2012-07-29T18:13:28Z
MyFirstDevice,332.3999939,95,3.747,165,44.967588,-94.410062,311,2012-07-29T18:13:29Z
MyFirstDevice,332.3999939,95,3.762,165,44.967676,-94.410211,286,2012-07-29T18:13:31Z
MyFirstDevice,332.3999939,98,3.769,165,44.967716,-94.410286,314,2012-07-29T18:13:32Z
MyFirstDevice,332.6000061,98,3.777,165,44.967757,-94.410365,314,2012-07-29T18:13:33Z
MyFirstDevice,332.6000061,99,3.784,165,44.967794,-94.410446,291,2012-07-29T18:13:34Z
MyFirstDevice,332.6000061,99,3.792,166,44.967835,-94.410541,311,2012-07-29T18:13:35Z
MyFirstDevice,333.2000122,99,3.799,165,44.967865,-94.410617,311,2012-07-29T18:13:36Z
MyFirstDevice,333.3999939,103,3.814,165,44.967924,-94.410797,261,2012-07-29T18:13:38Z
MyFirstDevice,333.6000061,99,3.822,165,44.967951,-94.410889,252,2012-07-29T18:13:39Z
MyFirstDevice,334,95,3.852,165,44.968036,-94.411281,267,2012-07-29T18:13:43Z
MyFirstDevice,334.2000122,95,3.86,164,44.968051,-94.411379,267,2012-07-29T18:13:44Z
MyFirstDevice,334.3999939,96,3.868,165,44.968065,-94.411482,259,2012-07-29T18:13:45Z
MyFirstDevice,334.3999939,99,3.876,164,44.968074,-94.411587,282,2012-07-29T18:13:46Z
MyFirstDevice,334.3999939,99,3.884,164,44.96808,-94.411692,282,2012-07-29T18:13:47Z
MyFirstDevice,334.3999939,104,3.892,164,44.968083,-94.411803,263,2012-07-29T18:13:48Z
MyFirstDevice,334.6000061,104,3.901,164,44.968083,-94.411915,263,2012-07-29T18:13:49Z
MyFirstDevice,334.6000061,102,3.909,164,44.968082,-94.412028,257,2012-07-29T18:13:50Z
MyFirstDevice,335,94,3.918,164,44.968081,-94.412142,273,2012-07-29T18:13:51Z
MyFirstDevice,335,94,3.927,164,44.968081,-94.41226,273,2012-07-29T18:13:52Z
MyFirstDevice,335,95,3.936,163,44.968081,-94.412379,248,2012-07-29T18:13:53Z
MyFirstDevice,335,95,3.945,163,44.968082,-94.412498,248,2012-07-29T18:13:54Z
MyFirstDevice,335.2000122,99,3.954,163,44.968084,-94.412619,266,2012-07-29T18:13:55Z
MyFirstDevice,335.2000122,104,3.963,163,44.968085,-94.412747,291,2012-07-29T18:13:56Z
MyFirstDevice,335.2000122,104,3.973,163,44.968085,-94.412875,291,2012-07-29T18:13:57Z
MyFirstDevice,335.2000122,99,3.983,162,44.968085,-94.413005,294,2012-07-29T18:13:58Z
MyFirstDevice,335.2000122,95,3.993,161,44.968084,-94.413136,276,2012-07-29T18:13:59Z
MyFirstDevice,335.2000122,119,4.003,161,44.968084,-94.413272,283,2012-07-29T18:14:00Z
MyFirstDevice,335,119,4.013,161,44.968084,-94.413409,283,2012-07-29T18:14:01Z
MyFirstDevice,335,115,4.024,161,44.968086,-94.413544,312,2012-07-29T18:14:02Z
MyFirstDevice,334.6000061,115,4.035,160,44.968087,-94.413685,312,2012-07-29T18:14:03Z
MyFirstDevice,334.3999939,139,4.046,161,44.968088,-94.413825,179,2012-07-29T18:14:04Z
MyFirstDevice,334.3999939,170,4.056,161,44.968088,-94.413963,121,2012-07-29T18:14:05Z
MyFirstDevice,334.3999939,170,4.067,160,44.968089,-94.414102,121,2012-07-29T18:14:06Z
MyFirstDevice,334.2000122,102,4.078,160,44.968089,-94.414243,217,2012-07-29T18:14:07Z
MyFirstDevice,334.2000122,119,4.089,160,44.96809,-94.414378,276,2012-07-29T18:14:08Z
MyFirstDevice,334,115,4.1,160,44.96809,-94.414512,276,2012-07-29T18:14:09Z
MyFirstDevice,334,110,4.11,159,44.968091,-94.414651,258,2012-07-29T18:14:10Z
MyFirstDevice,334,110,4.121,159,44.968091,-94.414786,258,2012-07-29T18:14:11Z
MyFirstDevice,333.6000061,104,4.132,160,44.968091,-94.414925,240,2012-07-29T18:14:12Z
MyFirstDevice,333.6000061,104,4.143,159,44.96809,-94.415066,240,2012-07-29T18:14:13Z
MyFirstDevice,333.6000061,115,4.154,159,44.96809,-94.415202,264,2012-07-29T18:14:14Z
MyFirstDevice,333.6000061,115,4.164,159,44.96809,-94.415337,264,2012-07-29T18:14:15Z
MyFirstDevice,333.6000061,109,4.175,159,44.96809,-94.41547,257,2012-07-29T18:14:16Z
MyFirstDevice,333.3999939,109,4.185,158,44.96809,-94.415601,251,2012-07-29T18:14:17Z
MyFirstDevice,333.3999939,109,4.195,158,44.968091,-94.415731,251,2012-07-29T18:14:18Z
MyFirstDevice,333.3999939,104,4.206,158,44.968092,-94.415857,263,2012-07-29T18:14:19Z
MyFirstDevice,333.3999939,115,4.216,157,44.968093,-94.415985,305,2012-07-29T18:14:20Z
MyFirstDevice,333.3999939,112,4.226,158,44.968094,-94.416113,263,2012-07-29T18:14:21Z
MyFirstDevice,333.3999939,110,4.236,157,44.968096,-94.416246,277,2012-07-29T18:14:22Z
MyFirstDevice,333.2000122,110,4.246,157,44.968096,-94.416372,277,2012-07-29T18:14:23Z
MyFirstDevice,333,110,4.256,157,44.968098,-94.416504,286,2012-07-29T18:14:24Z
MyFirstDevice,332.6000061,107,4.266,156,44.968098,-94.416635,294,2012-07-29T18:14:25Z
MyFirstDevice,332.3999939,107,4.277,156,44.968099,-94.416769,276,2012-07-29T18:14:26Z
MyFirstDevice,332.3999939,110,4.287,156,44.968101,-94.416902,303,2012-07-29T18:14:27Z
MyFirstDevice,332.3999939,110,4.297,156,44.968102,-94.41704,303,2012-07-29T18:14:28Z
MyFirstDevice,332.3999939,114,4.308,156,44.968102,-94.417176,322,2012-07-29T18:14:29Z
MyFirstDevice,332.2000122,121,4.318,156,44.968102,-94.417316,320,2012-07-29T18:14:30Z
MyFirstDevice,332.2000122,121,4.329,156,44.968102,-94.417455,301,2012-07-29T18:14:31Z
MyFirstDevice,332,127,4.34,156,44.968101,-94.417598,298,2012-07-29T18:14:32Z
MyFirstDevice,332,129,4.352,157,44.968101,-94.417748,197,2012-07-29T18:14:33Z
MyFirstDevice,331.3999939,129,4.363,156,44.968101,-94.417895,197,2012-07-29T18:14:34Z
MyFirstDevice,331.3999939,153,4.374,156,44.968101,-94.418036,126,2012-07-29T18:14:35Z
MyFirstDevice,331.2000122,153,4.385,156,44.968102,-94.418179,126,2012-07-29T18:14:36Z
MyFirstDevice,331,144,4.396,156,44.968103,-94.418322,126,2012-07-29T18:14:37Z
MyFirstDevice,330.6000061,144,4.407,156,44.968103,-94.41846,126,2012-07-29T18:14:38Z
MyFirstDevice,330.3999939,147,4.417,156,44.968105,-94.418598,164,2012-07-29T18:14:39Z
MyFirstDevice,330.3999939,123,4.428,155,44.968106,-94.418738,268,2012-07-29T18:14:40Z
MyFirstDevice,330.3999939,117,4.439,155,44.968106,-94.418873,288,2012-07-29T18:14:41Z
MyFirstDevice,330,117,4.45,155,44.968106,-94.419015,288,2012-07-29T18:14:42Z
MyFirstDevice,329.6000061,103,4.461,156,44.968106,-94.419152,292,2012-07-29T18:14:43Z
MyFirstDevice,329.3999939,85,4.471,155,44.968105,-94.419292,275,2012-07-29T18:14:44Z
MyFirstDevice,329.2000122,84,4.482,155,44.968105,-94.419429,170,2012-07-29T18:14:45Z
MyFirstDevice,329,150,4.493,155,44.968106,-94.419567,116,2012-07-29T18:14:46Z
MyFirstDevice,328.6000061,156,4.504,155,44.968107,-94.419697,115,2012-07-29T18:14:47Z
MyFirstDevice,328.3999939,156,4.514,154,44.968108,-94.419832,115,2012-07-29T18:14:48Z
MyFirstDevice,328.3999939,102,4.525,152,44.968108,-94.419959,111,2012-07-29T18:14:49Z
MyFirstDevice,328.3999939,156,4.535,152,44.968108,-94.420084,110,2012-07-29T18:14:50Z
MyFirstDevice,328.2000122,156,4.545,151,44.968107,-94.420201,110,2012-07-29T18:14:51Z
MyFirstDevice,328.2000122,117,4.555,150,44.968106,-94.420329,104,2012-07-29T18:14:52Z
MyFirstDevice,328,117,4.564,149,44.968106,-94.420439,104,2012-07-29T18:14:53Z
MyFirstDevice,328,206,4.574,149,44.968105,-94.42055,98,2012-07-29T18:14:54Z
MyFirstDevice,327.6000061,206,4.582,148,44.968104,-94.420658,98,2012-07-29T18:14:55Z
MyFirstDevice,327.6000061,173,4.591,149,44.968104,-94.420763,96,2012-07-29T18:14:56Z
MyFirstDevice,327.3999939,166,4.6,148,44.968104,-94.420863,91,2012-07-29T18:14:57Z
MyFirstDevice,327.3999939,218,4.608,148,44.968104,-94.420963,88,2012-07-29T18:14:58Z
MyFirstDevice,327.3999939,201,4.616,147,44.968103,-94.421059,83,2012-07-29T18:14:59Z
MyFirstDevice,327.3999939,191,4.624,147,44.968104,-94.421157,81,2012-07-29T18:15:00Z
MyFirstDevice,327.3999939,191,4.632,147,44.968104,-94.42125,81,2012-07-29T18:15:01Z
MyFirstDevice,327.3999939,147,4.639,147,44.968106,-94.421338,78,2012-07-29T18:15:02Z
MyFirstDevice,327.3999939,177,4.646,147,44.968108,-94.421423,75,2012-07-29T18:15:03Z
MyFirstDevice,327.3999939,129,4.653,146,44.96811,-94.421511,75,2012-07-29T18:15:04Z
MyFirstDevice,327.3999939,156,4.66,145,44.96811,-94.421592,72,2012-07-29T18:15:05Z
MyFirstDevice,327.3999939,110,4.667,145,44.968111,-94.421667,61,2012-07-29T18:15:06Z
MyFirstDevice,327.2000122,153,4.674,144,44.968121,-94.421733,55,2012-07-29T18:15:07Z
MyFirstDevice,327.2000122,153,4.679,143,44.968147,-94.421775,57,2012-07-29T18:15:08Z
MyFirstDevice,327.2000122,153,4.685,141,44.968183,-94.421786,57,2012-07-29T18:15:09Z
MyFirstDevice,327.2000122,129,4.69,140,44.968231,-94.421781,52,2012-07-29T18:15:10Z
MyFirstDevice,327.2000122,129,4.695,140,44.96828,-94.421764,52,2012-07-29T18:15:11Z
MyFirstDevice,327.2000122,129,4.699,139,44.968321,-94.421743,52,2012-07-29T18:15:12Z
MyFirstDevice,327.2000122,73,4.704,139,44.968355,-94.421731,38,2012-07-29T18:15:13Z
MyFirstDevice,327.2000122,91,4.708,138,44.96838,-94.42173,34,2012-07-29T18:15:14Z
MyFirstDevice,327.2000122,86,4.711,137,44.968402,-94.421739,28,2012-07-29T18:15:15Z
MyFirstDevice,327.2000122,80,4.714,137,44.968423,-94.421748,27,2012-07-29T18:15:16Z
MyFirstDevice,327.2000122,72,4.716,137,44.968442,-94.421754,26,2012-07-29T18:15:17Z
MyFirstDevice,327.2000122,72,4.719,136,44.968462,-94.421754,25,2012-07-29T18:15:18Z
MyFirstDevice,327.2000122,68,4.721,136,44.96848,-94.42175,24,2012-07-29T18:15:19Z
MyFirstDevice,327.2000122,68,4.723,136,44.968497,-94.421744,24,2012-07-29T18:15:20Z
MyFirstDevice,327.2000122,40,4.726,136,44.968511,-94.421739,20,2012-07-29T18:15:21Z
MyFirstDevice,327.2000122,40,4.727,135,44.968521,-94.421735,20,2012-07-29T18:15:22Z
MyFirstDevice,327.2000122,35,4.73,136,44.96853,-94.421734,15,2012-07-29T18:15:23Z
MyFirstDevice,327.2000122,42,4.731,135,44.96853,-94.421747,13,2012-07-29T18:15:24Z
MyFirstDevice,327.2000122,42,4.732,135,44.96852,-94.421756,13,2012-07-29T18:15:25Z
MyFirstDevice,327.2000122,38,4.732,135,44.968506,-94.421766,15,2012-07-29T18:15:26Z
MyFirstDevice,327,50,4.734,135,44.968488,-94.421776,16,2012-07-29T18:15:27Z
MyFirstDevice,327,38,4.737,134,44.968451,-94.42178,67,2012-07-29T18:15:29Z
MyFirstDevice,327,38,4.738,133,44.968433,-94.421778,67,2012-07-29T18:15:30Z
MyFirstDevice,327,31,4.742,132,44.96839,-94.421781,38,2012-07-29T18:15:32Z
MyFirstDevice,327,31,4.744,132,44.968366,-94.421785,38,2012-07-29T18:15:33Z
MyFirstDevice,327,48,4.747,131,44.968341,-94.421785,76,2012-07-29T18:15:34Z
MyFirstDevice,327,67,4.749,131,44.968314,-94.421784,160,2012-07-29T18:15:35Z
MyFirstDevice,327,44,4.752,131,44.968286,-94.421781,191,2012-07-29T18:15:36Z
MyFirstDevice,327,39,4.755,131,44.968255,-94.421784,61,2012-07-29T18:15:37Z
MyFirstDevice,327,32,4.758,131,44.968224,-94.421786,57,2012-07-29T18:15:38Z
MyFirstDevice,327,69,4.762,130,44.968194,-94.421791,39,2012-07-29T18:15:39Z
MyFirstDevice,327,74,4.765,130,44.968163,-94.421785,76,2012-07-29T18:15:40Z
MyFirstDevice,327,77,4.768,130,44.968133,-94.421774,314,2012-07-29T18:15:41Z
